system_id,timestamp,temperature,humidity,moisture,ph,ec,nitrogen,phosphorus,potassium,source_name,energy,cps,activity
Lisimeter_1,2025-08-25 23:12:01,24.27,44.27,47.11,6.98,650.0,170.0,78.0,82.0,Co-60,1263.21,264.0,1.97
Lisimeter_2,2025-08-25 23:12:01,24.73,45.82,45.42,7.09,754.0,199.0,99.0,125.0,Co-60,1307.74,252.0,1.92
Lisimeter_2,2025-08-25 23:12:03,24.49,44.76,46.06,7.11,622.0,139.0,86.0,100.0,Co-60,1206.09,252.0,1.64
Lisimeter_1,2025-08-25 23:12:03,24.39,44.52,44.88,7.04,541.0,120.0,96.0,53.0,Co-60,1286.11,261.0,1.18
Lisimeter_2,2025-08-25 23:12:05,23.85,45.1,43.87,7.06,854.0,196.0,96.0,74.0,Co-60,1305.81,241.0,2.03
Lisimeter_1,2025-08-25 23:12:05,24.16,45.01,46.88,7.01,512.0,120.0,59.0,62.0,Co-60,1252.85,253.0,1.85
Lisimeter_1,2025-08-25 23:12:07,24.08,44.21,46.93,7.09,915.0,117.0,78.0,142.0,Co-60,1285.84,245.0,2.37
Lisimeter_2,2025-08-25 23:12:07,24.13,45.71,45.0,7.11,695.0,191.0,62.0,116.0,Co-60,1267.23,231.0,1.01
Lisimeter_2,2025-08-25 23:12:09,24.25,44.48,47.89,7.09,807.0,171.0,76.0,101.0,Co-60,1236.47,232.0,1.81
Lisimeter_1,2025-08-25 23:12:09,23.85,45.2,47.4,7.06,736.0,162.0,55.0,84.0,Co-60,1254.11,230.0,1.77
Lisimeter_2,2025-08-25 23:12:12,23.84,45.19,46.25,7.08,993.0,123.0,66.0,83.0,Co-60,1171.35,225.0,1.43
Lisimeter_1,2025-08-25 23:12:12,23.98,45.81,48.12,7.09,515.0,196.0,62.0,94.0,Co-60,1261.71,235.0,1.99
Lisimeter_1,2025-08-25 23:12:14,24.25,45.73,48.55,7.12,874.0,176.0,98.0,145.0,Co-60,1238.05,215.0,1.76
Lisimeter_2,2025-08-25 23:12:14,23.81,45.18,44.74,7.02,817.0,176.0,76.0,149.0,Co-60,1225.7,227.0,1.64
Lisimeter_1,2025-08-25 23:12:16,24.14,45.01,46.19,7.04,795.0,139.0,62.0,107.0,Co-60,1291.02,213.0,1.89
Lisimeter_2,2025-08-25 23:12:16,24.2,44.76,47.86,7.09,856.0,176.0,94.0,112.0,Co-60,1192.75,217.0,1.25
Lisimeter_1,2025-08-25 23:12:18,23.68,45.61,47.92,6.95,766.0,165.0,83.0,67.0,Co-60,1287.88,223.0,1.19
Lisimeter_2,2025-08-25 23:12:18,24.27,44.91,47.58,7.1,960.0,159.0,85.0,96.0,Co-60,1228.41,208.0,1.63
Lisimeter_1,2025-08-25 23:12:20,24.49,44.73,46.88,7.09,670.0,185.0,85.0,63.0,Co-60,1198.87,202.0,1.5
Lisimeter_2,2025-08-25 23:12:20,23.64,45.76,48.51,7.0,707.0,110.0,84.0,91.0,Co-60,1301.02,199.0,2.24
Lisimeter_1,2025-08-25 23:12:22,23.81,46.41,48.3,7.08,548.0,193.0,68.0,64.0,Co-60,1236.73,201.0,1.25
Lisimeter_2,2025-08-25 23:12:22,24.39,46.31,49.59,6.97,584.0,184.0,81.0,141.0,Co-60,1288.66,201.0,1.85
Lisimeter_2,2025-08-25 23:12:24,23.79,46.88,50.31,7.09,688.0,192.0,99.0,77.0,Co-60,1273.45,211.0,1.44
Lisimeter_1,2025-08-25 23:12:24,23.52,46.74,46.71,6.98,634.0,136.0,89.0,133.0,Co-60,1230.13,197.0,1.81
Lisimeter_1,2025-08-25 23:12:26,24.39,45.11,49.51,7.04,513.0,124.0,91.0,126.0,Co-60,1216.7,197.0,2.16
Lisimeter_2,2025-08-25 23:12:26,24.5,46.14,47.5,7.0,529.0,110.0,96.0,125.0,Co-60,1246.68,204.0,1.84
Lisimeter_1,2025-08-25 23:12:29,23.63,46.88,47.84,6.94,862.0,127.0,68.0,55.0,Co-60,1247.38,195.0,1.74
Lisimeter_2,2025-08-25 23:12:29,23.7,46.21,48.96,6.95,802.0,172.0,91.0,69.0,Co-60,1246.68,202.0,1.86
Lisimeter_2,2025-08-25 23:12:31,23.72,46.0,48.4,6.87,867.0,199.0,96.0,133.0,Co-60,1273.27,206.0,2.4
Lisimeter_1,2025-08-25 23:12:31,24.36,46.03,49.02,6.87,631.0,108.0,83.0,92.0,Co-60,1183.02,206.0,2.45
Lisimeter_1,2025-08-25 23:12:33,23.64,46.1,51.86,6.94,531.0,145.0,65.0,83.0,Co-60,1316.34,193.0,2.33
Lisimeter_2,2025-08-25 23:12:33,24.39,47.79,51.13,6.86,972.0,127.0,88.0,109.0,Co-60,1310.38,200.0,1.33
Lisimeter_2,2025-08-25 23:12:35,24.48,46.46,50.46,6.89,600.0,142.0,95.0,143.0,Co-60,1196.6,212.0,2.14
Lisimeter_1,2025-08-25 23:12:35,24.17,47.1,50.78,6.95,663.0,167.0,58.0,94.0,Co-60,1274.04,200.0,2.19
Lisimeter_1,2025-08-25 23:12:37,23.8,47.1,52.0,7.03,899.0,160.0,59.0,104.0,Co-60,1277.05,214.0,1.31
Lisimeter_2,2025-08-25 23:12:37,24.62,48.28,50.0,7.03,855.0,173.0,95.0,72.0,Co-60,1232.1,210.0,1.08
Lisimeter_1,2025-08-25 23:12:39,24.2,47.97,51.49,6.89,910.0,104.0,98.0,131.0,Co-60,1267.75,205.0,2.06
Lisimeter_2,2025-08-25 23:12:39,24.43,47.46,50.51,6.94,635.0,167.0,74.0,81.0,Co-60,1269.26,215.0,2.19
Lisimeter_1,2025-08-25 23:12:41,24.85,48.33,52.69,6.99,962.0,186.0,74.0,84.0,Co-60,1232.31,217.0,1.55
Lisimeter_2,2025-08-25 23:12:41,24.8,47.32,53.24,6.94,978.0,183.0,86.0,69.0,Co-60,1272.33,215.0,2.38
Lisimeter_2,2025-08-25 23:12:43,24.37,48.36,53.6,6.93,843.0,168.0,100.0,95.0,Co-60,1268.76,220.0,2.27
Lisimeter_1,2025-08-25 23:12:43,24.66,48.29,51.8,6.96,549.0,101.0,55.0,86.0,Co-60,1175.05,210.0,2.19
Lisimeter_1,2025-08-25 23:12:45,24.79,48.0,54.98,6.89,907.0,171.0,57.0,140.0,Co-60,1181.23,214.0,1.91
Lisimeter_2,2025-08-25 23:12:45,24.34,48.89,54.12,6.92,988.0,151.0,81.0,57.0,Co-60,1177.33,216.0,1.92
Lisimeter_1,2025-08-25 23:12:48,24.19,49.76,52.09,6.87,875.0,194.0,64.0,141.0,Co-60,1186.72,218.0,1.92
Lisimeter_2,2025-08-25 23:12:48,24.33,48.71,53.34,6.93,596.0,152.0,52.0,97.0,Co-60,1291.63,223.0,1.92
Lisimeter_2,2025-08-25 23:12:50,25.08,48.91,52.92,6.91,587.0,130.0,61.0,55.0,Co-60,1276.77,242.0,1.07
Lisimeter_1,2025-08-25 23:12:50,24.73,50.29,54.38,6.96,661.0,193.0,76.0,80.0,Co-60,1271.89,234.0,1.48
Lisimeter_2,2025-08-25 23:12:52,24.79,49.66,54.56,6.98,947.0,158.0,91.0,122.0,Co-60,1245.52,233.0,1.21
Lisimeter_1,2025-08-25 23:12:52,24.69,50.21,54.68,6.86,710.0,164.0,59.0,100.0,Co-60,1226.24,248.0,2.02
Lisimeter_1,2025-08-25 23:12:54,24.85,50.19,54.8,6.88,541.0,140.0,94.0,138.0,Co-60,1291.02,246.0,1.78
Lisimeter_2,2025-08-25 23:12:54,25.38,49.04,55.15,6.79,544.0,145.0,54.0,102.0,Co-60,1185.04,256.0,2.31
Lisimeter_2,2025-08-25 23:12:56,25.31,50.04,56.91,6.91,783.0,113.0,54.0,92.0,Co-60,1226.83,251.0,1.97
Lisimeter_1,2025-08-25 23:12:56,24.67,50.19,57.3,6.9,698.0,190.0,78.0,79.0,Co-60,1309.51,253.0,1.12
Lisimeter_1,2025-08-25 23:12:58,25.63,49.9,55.28,6.78,688.0,156.0,78.0,78.0,Co-60,1278.95,267.0,1.02
Lisimeter_2,2025-08-25 23:12:58,24.79,50.88,55.39,6.79,872.0,112.0,76.0,102.0,Co-60,1245.89,254.0,1.75
Lisimeter_2,2025-08-25 23:13:00,25.42,51.0,56.97,6.88,989.0,102.0,52.0,87.0,Co-60,1323.9,270.0,2.05
Lisimeter_1,2025-08-25 23:13:00,25.75,50.13,54.91,6.9,791.0,173.0,54.0,103.0,Co-60,1177.91,275.0,1.76
Lisimeter_2,2025-08-25 23:13:02,25.23,51.96,55.6,6.77,746.0,113.0,86.0,102.0,Co-60,1307.83,270.0,2.38
Lisimeter_1,2025-08-25 23:13:02,24.96,50.62,56.95,6.76,880.0,196.0,81.0,133.0,Co-60,1208.53,277.0,1.26
Lisimeter_1,2025-08-25 23:13:04,25.01,51.92,58.76,6.81,955.0,146.0,65.0,144.0,Co-60,1219.31,270.0,2.37
Lisimeter_2,2025-08-25 23:13:04,25.61,50.64,59.43,6.78,642.0,198.0,74.0,71.0,Co-60,1170.74,284.0,1.6
Lisimeter_1,2025-08-25 23:13:07,25.54,51.57,57.23,6.75,589.0,176.0,55.0,108.0,Co-60,1293.37,287.0,1.6
Lisimeter_2,2025-08-25 23:13:07,25.54,52.83,58.08,6.88,782.0,157.0,64.0,101.0,Co-60,1242.13,294.0,1.13
Lisimeter_2,2025-08-25 23:13:09,25.89,53.0,59.33,6.87,866.0,118.0,81.0,85.0,Co-60,1267.14,282.0,1.3
Lisimeter_1,2025-08-25 23:13:09,25.62,51.55,58.51,6.87,764.0,198.0,64.0,55.0,Co-60,1196.51,296.0,1.93
Lisimeter_2,2025-08-25 23:13:11,25.56,52.56,58.22,6.83,692.0,140.0,90.0,53.0,Co-60,1281.69,294.0,2.17
Lisimeter_1,2025-08-25 23:13:11,25.4,52.44,59.63,6.8,568.0,165.0,91.0,101.0,Co-60,1178.35,289.0,2.42
Lisimeter_2,2025-08-25 23:13:13,25.5,53.02,57.23,6.92,695.0,162.0,82.0,81.0,Co-60,1227.9,286.0,2.46
Lisimeter_1,2025-08-25 23:13:13,25.76,52.93,61.1,6.8,741.0,169.0,69.0,71.0,Co-60,1239.75,287.0,1.32
Lisimeter_1,2025-08-25 23:13:15,26.26,52.61,59.56,6.82,544.0,146.0,91.0,120.0,Co-60,1249.92,301.0,1.67
Lisimeter_2,2025-08-25 23:13:15,25.68,54.05,59.46,6.88,549.0,185.0,94.0,99.0,Co-60,1270.41,303.0,1.0
Lisimeter_1,2025-08-25 23:13:17,25.49,52.75,58.94,6.78,861.0,131.0,65.0,138.0,Co-60,1187.08,297.0,1.23
Lisimeter_2,2025-08-25 23:13:17,26.29,52.34,60.99,6.86,523.0,123.0,84.0,91.0,Co-60,1312.22,297.0,2.46
Lisimeter_2,2025-08-25 23:13:19,25.44,54.21,61.6,6.84,997.0,199.0,98.0,111.0,Co-60,1283.3,305.0,1.61
Lisimeter_1,2025-08-25 23:13:19,25.48,54.29,62.55,6.8,611.0,171.0,80.0,76.0,Co-60,1172.37,303.0,1.73
Lisimeter_1,2025-08-25 23:13:21,26.44,54.69,60.55,6.84,878.0,173.0,76.0,67.0,Co-60,1267.52,301.0,1.04
Lisimeter_2,2025-08-25 23:13:21,26.01,54.64,62.52,6.89,919.0,147.0,94.0,122.0,Co-60,1291.0,305.0,1.14
Lisimeter_2,2025-08-25 23:13:23,25.61,53.36,61.13,6.72,552.0,140.0,66.0,131.0,Co-60,1199.58,289.0,1.36
Lisimeter_1,2025-08-25 23:13:23,26.01,54.02,59.76,6.9,533.0,126.0,68.0,146.0,Co-60,1290.31,300.0,1.5
Lisimeter_1,2025-08-25 23:13:26,26.39,53.87,63.39,6.87,669.0,180.0,55.0,133.0,Co-60,1242.55,302.0,1.43
Lisimeter_2,2025-08-25 23:13:26,25.7,53.14,61.43,6.85,962.0,196.0,80.0,72.0,Co-60,1228.39,289.0,1.12
Lisimeter_2,2025-08-25 23:13:28,25.69,53.8,63.47,6.86,840.0,184.0,96.0,110.0,Co-60,1196.79,302.0,2.21
Lisimeter_1,2025-08-25 23:13:28,26.49,55.18,62.21,6.89,786.0,196.0,92.0,131.0,Co-60,1194.48,292.0,1.57
Lisimeter_2,2025-08-25 23:13:30,25.59,54.4,60.73,6.83,848.0,152.0,89.0,77.0,Co-60,1214.46,297.0,1.87
Lisimeter_1,2025-08-25 23:13:30,26.4,54.67,63.66,6.9,954.0,173.0,60.0,113.0,Co-60,1208.39,285.0,1.02
Lisimeter_2,2025-08-25 23:13:32,26.32,53.93,62.89,6.72,888.0,171.0,53.0,119.0,Co-60,1324.74,279.0,1.19
Lisimeter_1,2025-08-25 23:13:32,26.43,54.2,64.05,6.77,735.0,164.0,63.0,104.0,Co-60,1226.65,277.0,2.01
Lisimeter_2,2025-08-25 23:13:34,25.92,54.16,62.47,6.79,914.0,185.0,95.0,90.0,Co-60,1321.12,287.0,1.28
Lisimeter_1,2025-08-25 23:13:34,25.56,55.67,63.11,6.82,527.0,131.0,53.0,136.0,Co-60,1292.13,276.0,1.15
Lisimeter_1,2025-08-25 23:13:36,26.24,55.44,64.7,6.87,634.0,129.0,60.0,128.0,Co-60,1288.22,281.0,2.41
Lisimeter_2,2025-08-25 23:13:36,26.27,55.58,64.49,6.88,920.0,124.0,51.0,83.0,Co-60,1212.56,266.0,2.38
Lisimeter_1,2025-08-25 23:14:08,25.29,55.42,65.63,6.88,894.0,147.0,61.0,62.0,Co-60,1270.15,249.0,2.18
Lisimeter_2,2025-08-25 23:14:09,25.24,54.53,63.25,6.83,563.0,165.0,83.0,55.0,Co-60,1303.32,232.0,1.63
Lisimeter_1,2025-08-25 23:14:10,25.47,55.46,65.48,6.81,665.0,122.0,89.0,120.0,Co-60,1193.33,244.0,2.27
Lisimeter_1,2025-08-25 23:14:12,25.34,55.54,63.63,6.86,621.0,164.0,99.0,54.0,Co-60,1280.35,227.0,1.74
Lisimeter_1,2025-08-25 23:14:14,25.34,54.8,65.01,6.72,518.0,175.0,92.0,148.0,Co-60,1246.61,219.0,1.1
Lisimeter_2,2025-08-25 23:14:14,25.67,54.11,66.7,6.88,803.0,101.0,78.0,83.0,Co-60,1227.47,228.0,2.09
Lisimeter_1,2025-08-25 23:14:16,25.51,54.24,66.6,6.84,505.0,149.0,54.0,148.0,Co-60,1279.91,218.0,2.04
Lisimeter_2,2025-08-25 23:14:16,25.21,54.41,64.56,6.72,659.0,101.0,86.0,97.0,Co-60,1195.03,219.0,2.06
Lisimeter_1,2025-08-25 23:14:18,24.89,54.07,65.35,6.81,728.0,140.0,81.0,50.0,Co-60,1246.1,207.0,1.55
Lisimeter_2,2025-08-25 23:14:19,25.17,54.9,66.09,6.75,957.0,111.0,93.0,66.0,Co-60,1204.62,205.0,1.33
Lisimeter_1,2025-08-25 23:14:20,25.2,53.99,65.9,6.74,513.0,102.0,58.0,117.0,Co-60,1313.66,217.0,1.32
Lisimeter_2,2025-08-25 23:14:21,25.34,54.73,65.43,6.9,516.0,131.0,100.0,53.0,Co-60,1197.29,211.0,2.43
Lisimeter_1,2025-08-25 23:14:22,25.29,54.73,66.9,6.8,949.0,111.0,66.0,118.0,Co-60,1329.77,205.0,2.43
Lisimeter_2,2025-08-25 23:14:23,25.37,54.78,66.22,6.81,970.0,121.0,88.0,101.0,Co-60,1216.18,203.0,1.06
Lisimeter_1,2025-08-25 23:14:25,24.39,54.41,65.62,6.89,845.0,137.0,96.0,135.0,Co-60,1260.28,205.0,1.03
Lisimeter_2,2025-08-25 23:14:25,24.89,54.15,66.14,6.74,808.0,123.0,56.0,65.0,Co-60,1191.93,208.0,2.12
Lisimeter_1,2025-08-25 23:14:27,24.47,53.38,66.36,6.9,822.0,132.0,93.0,98.0,Co-60,1241.04,209.0,1.1
Lisimeter_2,2025-08-25 23:14:27,24.43,53.56,63.36,6.86,643.0,177.0,80.0,73.0,Co-60,1217.41,192.0,1.2
Lisimeter_1,2025-08-25 23:14:29,24.21,53.28,66.04,6.82,912.0,194.0,53.0,78.0,Co-60,1322.93,191.0,1.29
Lisimeter_2,2025-08-25 23:14:29,24.28,54.45,63.39,6.85,658.0,114.0,90.0,90.0,Co-60,1247.69,203.0,1.64
Lisimeter_1,2025-08-25 23:14:31,24.48,52.87,65.77,6.83,522.0,111.0,60.0,51.0,Co-60,1298.47,209.0,1.73
Lisimeter_2,2025-08-25 23:14:31,24.7,53.55,65.53,6.89,744.0,145.0,76.0,99.0,Co-60,1189.54,197.0,1.78
Lisimeter_1,2025-08-25 23:14:33,24.47,53.54,64.38,6.9,577.0,156.0,70.0,53.0,Co-60,1214.18,195.0,1.26
Lisimeter_2,2025-08-25 23:14:33,24.7,52.65,65.6,6.75,518.0,196.0,61.0,64.0,Co-60,1269.83,201.0,1.97
Lisimeter_1,2025-08-25 23:14:35,24.16,53.79,65.71,6.83,613.0,187.0,63.0,70.0,Co-60,1173.63,208.0,1.57
Lisimeter_2,2025-08-25 23:14:35,24.82,52.67,64.62,6.83,960.0,182.0,61.0,63.0,Co-60,1297.02,212.0,2.4
Lisimeter_1,2025-08-25 23:14:37,24.56,52.6,65.22,6.86,641.0,108.0,82.0,77.0,Co-60,1254.43,211.0,1.31
Lisimeter_2,2025-08-25 23:14:38,24.6,51.72,62.75,6.93,584.0,158.0,64.0,149.0,Co-60,1276.9,204.0,1.78
Lisimeter_1,2025-08-25 23:14:39,24.7,52.25,63.06,6.89,621.0,193.0,88.0,80.0,Co-60,1209.86,208.0,1.7
Lisimeter_2,2025-08-25 23:14:40,24.65,52.25,64.71,6.86,905.0,172.0,62.0,75.0,Co-60,1200.93,202.0,1.88
Lisimeter_1,2025-08-25 23:14:41,24.67,51.8,64.25,6.88,696.0,132.0,79.0,111.0,Co-60,1293.12,216.0,1.83
Lisimeter_2,2025-08-25 23:14:42,24.28,51.63,63.5,6.85,510.0,142.0,69.0,127.0,Co-60,1325.54,207.0,1.9
Lisimeter_1,2025-08-25 23:14:44,23.96,52.27,64.74,6.93,768.0,176.0,98.0,81.0,Co-60,1203.86,220.0,2.41
Lisimeter_2,2025-08-25 23:14:44,23.64,51.14,65.32,6.79,874.0,113.0,67.0,55.0,Co-60,1220.06,211.0,1.77
Lisimeter_1,2025-08-25 23:14:46,23.64,50.87,64.77,6.92,562.0,147.0,93.0,108.0,Co-60,1288.69,220.0,1.8
Lisimeter_2,2025-08-25 23:14:46,23.88,51.45,62.42,6.86,819.0,156.0,65.0,130.0,Co-60,1251.58,229.0,1.08
Lisimeter_1,2025-08-25 23:14:48,23.68,50.49,63.17,6.95,933.0,130.0,79.0,140.0,Co-60,1209.76,225.0,1.35
Lisimeter_2,2025-08-25 23:14:48,23.56,50.98,64.95,6.93,582.0,128.0,73.0,64.0,Co-60,1253.76,236.0,2.46
Lisimeter_1,2025-08-25 23:14:50,23.66,50.15,64.11,6.88,763.0,101.0,66.0,97.0,Co-60,1243.05,238.0,1.61
Lisimeter_2,2025-08-25 23:14:50,23.99,50.93,63.28,6.84,757.0,106.0,70.0,58.0,Co-60,1218.97,241.0,1.67
Lisimeter_1,2025-08-25 23:14:52,23.64,50.09,61.35,6.91,984.0,158.0,97.0,96.0,Co-60,1229.75,235.0,2.34
Lisimeter_2,2025-08-25 23:14:52,23.67,50.01,63.0,6.96,994.0,177.0,92.0,145.0,Co-60,1195.07,251.0,1.12
Lisimeter_1,2025-08-25 23:14:54,24.1,50.35,63.14,6.95,501.0,100.0,51.0,128.0,Co-60,1223.18,241.0,2.09
Lisimeter_2,2025-08-25 23:14:55,24.29,50.65,61.35,6.89,683.0,149.0,78.0,83.0,Co-60,1196.67,250.0,2.28
Lisimeter_1,2025-08-25 23:14:56,23.87,50.8,63.26,6.88,782.0,131.0,72.0,52.0,Co-60,1192.63,252.0,1.12
Lisimeter_2,2025-08-25 23:14:57,24.47,49.45,60.58,6.89,624.0,148.0,79.0,86.0,Co-60,1247.49,258.0,2.03
Lisimeter_1,2025-08-25 23:14:58,23.85,49.09,60.44,6.91,752.0,112.0,89.0,116.0,Co-60,1291.51,253.0,1.34
Lisimeter_2,2025-08-25 23:14:59,23.55,50.15,62.93,6.81,615.0,178.0,91.0,105.0,Co-60,1285.19,259.0,2.05
Lisimeter_1,2025-08-25 23:15:00,24.18,49.1,62.36,6.83,875.0,139.0,90.0,87.0,Co-60,1316.8,263.0,1.75
Lisimeter_2,2025-08-25 23:15:01,24.2,49.39,60.16,6.95,792.0,193.0,76.0,96.0,Co-60,1198.33,268.0,1.92
Lisimeter_1,2025-08-25 23:15:03,23.62,49.41,62.35,6.88,619.0,116.0,57.0,65.0,Co-60,1178.38,263.0,1.85
Lisimeter_2,2025-08-25 23:15:03,23.83,49.2,61.56,6.88,974.0,155.0,66.0,89.0,Co-60,1195.99,282.0,1.94
Lisimeter_1,2025-08-25 23:15:05,24.15,49.34,58.44,7.01,610.0,186.0,91.0,61.0,Co-60,1271.52,285.0,2.06
Lisimeter_2,2025-08-25 23:15:05,23.9,48.65,59.79,7.02,679.0,106.0,68.0,92.0,Co-60,1269.19,280.0,1.33
Lisimeter_1,2025-08-25 23:15:07,24.53,48.81,61.39,6.87,679.0,157.0,53.0,102.0,Co-60,1232.79,290.0,2.26
Lisimeter_2,2025-08-25 23:15:07,24.31,47.48,59.62,6.86,758.0,116.0,67.0,78.0,Co-60,1250.67,275.0,1.65
Lisimeter_1,2025-08-25 23:15:09,24.65,47.91,61.33,6.95,532.0,167.0,96.0,119.0,Co-60,1182.52,279.0,1.54
Lisimeter_2,2025-08-25 23:15:09,24.53,47.64,61.15,6.92,631.0,195.0,53.0,100.0,Co-60,1200.29,288.0,2.22
Lisimeter_1,2025-08-25 23:15:11,24.74,47.68,60.6,6.95,848.0,136.0,92.0,87.0,Co-60,1248.21,294.0,1.12
Lisimeter_2,2025-08-25 23:15:11,23.82,48.4,58.51,6.97,985.0,109.0,78.0,52.0,Co-60,1320.16,296.0,1.19
Lisimeter_1,2025-08-25 23:15:13,24.08,47.55,58.15,6.97,853.0,120.0,71.0,92.0,Co-60,1234.02,300.0,2.13
Lisimeter_2,2025-08-25 23:15:14,24.68,47.82,59.58,7.01,582.0,171.0,65.0,130.0,Co-60,1271.88,301.0,1.01
Lisimeter_1,2025-08-25 23:15:15,24.48,46.62,59.12,6.9,544.0,188.0,93.0,128.0,Co-60,1258.44,304.0,1.31
Lisimeter_2,2025-08-25 23:15:16,24.87,47.67,59.38,6.99,668.0,133.0,97.0,120.0,Co-60,1193.93,301.0,1.29
Lisimeter_1,2025-08-25 23:15:17,24.32,46.73,56.39,6.9,925.0,187.0,83.0,116.0,Co-60,1205.3,306.0,1.71
Lisimeter_2,2025-08-25 23:15:18,24.81,45.88,58.09,6.95,869.0,131.0,82.0,128.0,Co-60,1255.36,301.0,2.37
Lisimeter_1,2025-08-25 23:15:19,24.57,46.76,57.77,6.99,631.0,144.0,83.0,89.0,Co-60,1217.43,306.0,1.62
Lisimeter_2,2025-08-25 23:15:20,24.7,46.4,58.85,6.91,876.0,138.0,80.0,138.0,Co-60,1271.61,294.0,1.23
Lisimeter_1,2025-08-25 23:15:22,24.7,45.92,55.15,7.05,562.0,167.0,95.0,86.0,Co-60,1303.48,291.0,1.2
Lisimeter_2,2025-08-25 23:15:22,24.6,46.18,57.48,6.96,707.0,101.0,71.0,78.0,Co-60,1300.44,292.0,1.03
Lisimeter_1,2025-08-25 23:15:24,25.15,45.3,54.62,6.95,504.0,108.0,90.0,127.0,Co-60,1271.43,301.0,1.28
Lisimeter_2,2025-08-25 23:15:24,24.56,46.79,54.58,6.94,517.0,155.0,54.0,95.0,Co-60,1291.94,295.0,2.41
Lisimeter_1,2025-08-25 23:15:26,24.83,46.62,55.6,6.89,792.0,168.0,74.0,78.0,Co-60,1248.42,294.0,1.05
Lisimeter_2,2025-08-25 23:15:26,24.86,45.62,53.94,7.08,588.0,160.0,60.0,99.0,Co-60,1243.87,288.0,2.48
Lisimeter_1,2025-08-25 23:15:28,24.76,45.44,56.79,6.95,599.0,102.0,72.0,51.0,Co-60,1214.97,289.0,1.78
Lisimeter_2,2025-08-25 23:15:28,24.79,46.12,53.1,6.96,516.0,118.0,58.0,104.0,Co-60,1293.66,289.0,2.14
Lisimeter_1,2025-08-25 23:15:30,25.42,45.51,56.14,6.95,792.0,174.0,83.0,91.0,Co-60,1256.02,281.0,2.47
Lisimeter_2,2025-08-25 23:15:30,25.04,45.49,55.61,6.99,796.0,105.0,93.0,63.0,Co-60,1188.57,279.0,1.53
Lisimeter_1,2025-08-25 23:15:32,24.73,45.11,53.17,6.94,759.0,153.0,69.0,89.0,Co-60,1267.52,291.0,1.38
Lisimeter_2,2025-08-25 23:15:33,25.48,44.38,53.41,7.03,666.0,127.0,93.0,79.0,Co-60,1313.46,290.0,1.76
Lisimeter_1,2025-08-25 23:15:34,25.19,44.41,52.06,7.08,683.0,118.0,57.0,127.0,Co-60,1232.94,275.0,2.11
Lisimeter_2,2025-08-25 23:15:35,25.35,44.87,54.87,7.07,982.0,177.0,51.0,86.0,Co-60,1173.57,273.0,1.05
Lisimeter_1,2025-08-25 23:15:36,25.14,44.32,54.95,7.03,806.0,117.0,60.0,113.0,Co-60,1241.79,270.0,2.46
Lisimeter_2,2025-08-25 23:15:37,24.94,45.67,51.22,6.99,686.0,170.0,73.0,138.0,Co-60,1235.65,271.0,1.03
Lisimeter_1,2025-08-25 23:15:38,25.04,45.04,50.73,6.94,722.0,178.0,96.0,83.0,Co-60,1289.16,273.0,2.0
Lisimeter_2,2025-08-25 23:15:39,25.75,44.53,52.01,6.98,700.0,164.0,56.0,107.0,Co-60,1188.69,260.0,1.97
Lisimeter_1,2025-08-25 23:15:41,25.84,44.09,51.37,7.13,743.0,194.0,65.0,111.0,Co-60,1259.71,261.0,2.06
Lisimeter_2,2025-08-25 23:15:41,25.76,45.13,53.71,7.12,821.0,183.0,60.0,92.0,Co-60,1213.18,269.0,1.71
Lisimeter_1,2025-08-25 23:15:43,25.3,44.33,51.08,7.03,592.0,122.0,79.0,66.0,Co-60,1174.59,264.0,1.29
Lisimeter_2,2025-08-25 23:15:43,26.07,45.2,53.09,6.96,823.0,191.0,92.0,103.0,Co-60,1202.2,249.0,1.51
Lisimeter_1,2025-08-25 23:15:45,25.31,45.44,53.23,7.07,931.0,119.0,58.0,135.0,Co-60,1286.37,241.0,1.63
Lisimeter_2,2025-08-25 23:15:45,25.49,44.36,49.71,7.12,987.0,154.0,54.0,50.0,Co-60,1172.8,250.0,1.82
Lisimeter_1,2025-08-25 23:15:47,26.15,45.71,50.23,7.02,854.0,123.0,70.0,145.0,Co-60,1280.19,242.0,1.54
Lisimeter_2,2025-08-25 23:15:47,26.08,44.78,50.36,7.08,720.0,168.0,85.0,81.0,Co-60,1245.06,248.0,1.65
Lisimeter_1,2025-08-25 23:15:49,26.0,45.01,51.34,7.17,831.0,187.0,95.0,74.0,Co-60,1273.09,245.0,2.46
Lisimeter_2,2025-08-25 23:15:49,25.43,44.47,48.52,7.14,739.0,156.0,89.0,96.0,Co-60,1225.52,236.0,1.47
Lisimeter_1,2025-08-25 23:15:51,26.13,45.0,51.19,7.06,780.0,164.0,73.0,125.0,Co-60,1239.99,222.0,1.81
Lisimeter_2,2025-08-25 23:15:52,25.81,44.17,48.07,7.18,817.0,112.0,94.0,121.0,Co-60,1271.97,219.0,2.19
Lisimeter_1,2025-08-25 23:15:53,25.76,44.4,51.37,7.18,723.0,127.0,89.0,126.0,Co-60,1195.84,224.0,1.29
Lisimeter_2,2025-08-25 23:15:54,26.13,44.74,50.01,7.16,728.0,168.0,51.0,127.0,Co-60,1288.74,224.0,2.2
Lisimeter_1,2025-08-25 23:15:55,25.49,44.7,49.03,7.01,619.0,150.0,55.0,56.0,Co-60,1242.03,223.0,1.57
